execution_id,run_id,project_id,project_name,test_case_id,test_case_name,test_case_created_at,creation_week_start,suite_name,execution_started_at,execution_week_start,environment,browser,status,duration_seconds,retry_attempt,is_flaky,consecutive_failure_count,repeat_failure_flag,failure_category,agent_name,katalon_version
EXEC-0000543,RUN-00029,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-08T14:26:27Z,2026-06-08,QA,Chrome,PASSED,297,0,0,0,0,,agent-3,10.2.0
EXEC-0000544,RUN-00029,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-10T11:54:41Z,2026-06-08,UAT,Chrome,PASSED,88,0,0,0,0,,agent-2,10.1.1
EXEC-0000545,RUN-00029,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-06-10T10:18:35Z,2026-06-08,QA,Chrome,PASSED,398,0,0,0,0,,agent-3,10.2.1
EXEC-0000546,RUN-00029,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-12T07:05:04Z,2026-06-08,UAT,Firefox,PASSED,122,0,0,0,0,,agent-3,10.2.1
EXEC-0000547,RUN-00029,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-08T12:49:45Z,2026-06-08,QA,Firefox,PASSED,80,0,0,0,0,,agent-2,10.2.0
EXEC-0000548,RUN-00029,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-09T10:01:16Z,2026-06-08,QA,Chrome,PASSED,137,0,0,0,0,,agent-4,10.2.1
EXEC-0000549,RUN-00029,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-10T07:18:55Z,2026-06-08,UAT,Firefox,FAILED,270,0,0,4,1,Environment,agent-3,10.2.1
EXEC-0000550,RUN-00030,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-13T14:53:29Z,2026-06-08,UAT,Chrome,PASSED,334,0,0,0,0,,agent-3,10.2.0
EXEC-0000551,RUN-00030,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-06-11T07:38:23Z,2026-06-08,UAT,Firefox,PASSED,44,0,0,0,0,,agent-6,10.2.0
EXEC-0000552,RUN-00030,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-11T08:15:39Z,2026-06-08,QA,Chrome,PASSED,283,0,0,0,0,,agent-2,10.1.1
EXEC-0000553,RUN-00030,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-11T11:13:39Z,2026-06-08,UAT,Chrome,PASSED,110,0,0,0,0,,agent-6,10.2.0
EXEC-0000554,RUN-00030,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-12T11:28:54Z,2026-06-08,QA,Firefox,PASSED,248,0,0,0,0,,agent-1,10.1.1
EXEC-0000555,RUN-00030,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-12T18:17:27Z,2026-06-08,QA,Chrome,PASSED,316,0,0,0,0,,agent-4,10.1.1
EXEC-0000556,RUN-00030,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-11T10:22:35Z,2026-06-08,QA,Chrome,FAILED,206,0,0,4,1,Test data,agent-5,10.1.1
EXEC-0000557,RUN-00031,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-17T13:48:02Z,2026-06-15,UAT,Chrome,PASSED,258,0,0,0,0,,agent-4,10.2.0
EXEC-0000558,RUN-00031,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-06-17T11:40:48Z,2026-06-15,QA,Chrome,PASSED,295,0,0,0,0,,agent-6,10.2.0
EXEC-0000559,RUN-00031,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-06-17T17:31:03Z,2026-06-15,UAT,Firefox,PASSED,140,0,0,0,0,,agent-3,10.2.1
EXEC-0000560,RUN-00031,KT-202,Salesforce,KT-202-TC-004,Create record - Salesforce,2026-05-29T00:00:00Z,2026-05-25,Lead Management,2026-06-16T12:53:23Z,2026-06-15,QA,Chrome,PASSED,116,0,0,0,0,,agent-1,10.2.0
EXEC-0000561,RUN-00031,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-06-15T11:17:07Z,2026-06-15,QA,Chrome,PASSED,307,0,0,0,0,,agent-4,10.2.1
EXEC-0000562,RUN-00031,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-16T08:23:57Z,2026-06-15,QA,Firefox,PASSED,69,0,0,0,0,,agent-5,10.2.0
EXEC-0000563,RUN-00031,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-16T10:07:49Z,2026-06-15,UAT,Firefox,PASSED,146,0,0,0,0,,agent-2,10.1.1
EXEC-0000564,RUN-00031,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-06-17T07:49:34Z,2026-06-15,QA,Firefox,PASSED,51,0,0,0,0,,agent-1,10.1.1
EXEC-0000565,RUN-00031,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-16T17:13:14Z,2026-06-15,UAT,Firefox,PASSED,178,0,0,0,0,,agent-2,10.2.1
EXEC-0000566,RUN-00031,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-15T16:46:19Z,2026-06-15,QA,Firefox,PASSED,129,0,0,0,0,,agent-5,10.1.1
EXEC-0000567,RUN-00031,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-16T15:52:32Z,2026-06-15,QA,Firefox,PASSED,374,0,0,0,0,,agent-5,10.1.1
EXEC-0000568,RUN-00031,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-16T14:14:30Z,2026-06-15,QA,Firefox,PASSED,392,0,0,0,0,,agent-3,10.1.1
EXEC-0000569,RUN-00031,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-06-18T13:42:46Z,2026-06-15,QA,Firefox,PASSED,166,0,0,0,0,,agent-6,10.1.1
EXEC-0000570,RUN-00031,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-06-19T17:37:57Z,2026-06-15,QA,Firefox,PASSED,172,0,0,0,0,,agent-2,10.1.1
EXEC-0000571,RUN-00031,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-06-16T15:49:22Z,2026-06-15,UAT,Firefox,PASSED,247,0,0,0,0,,agent-3,10.2.1
EXEC-0000572,RUN-00031,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-06-17T11:13:00Z,2026-06-15,QA,Chrome,PASSED,213,0,0,0,0,,agent-4,10.1.1
EXEC-0000573,RUN-00032,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-18T07:53:35Z,2026-06-15,QA,Firefox,PASSED,286,0,0,0,0,,agent-2,10.2.1
EXEC-0000574,RUN-00032,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-06-20T18:16:23Z,2026-06-15,QA,Chrome,PASSED,414,0,0,0,0,,agent-1,10.1.1
EXEC-0000575,RUN-00032,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-06-20T09:47:32Z,2026-06-15,UAT,Chrome,PASSED,89,1,1,0,0,,agent-5,10.2.0
EXEC-0000576,RUN-00032,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-06-19T08:20:34Z,2026-06-15,UAT,Chrome,PASSED,200,0,0,0,0,,agent-2,10.1.1
EXEC-0000577,RUN-00032,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-19T12:15:27Z,2026-06-15,QA,Chrome,PASSED,299,0,0,0,0,,agent-3,10.1.1
EXEC-0000578,RUN-00032,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-06-20T15:02:59Z,2026-06-15,QA,Chrome,PASSED,169,0,0,0,0,,agent-4,10.2.1
EXEC-0000579,RUN-00032,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-20T07:09:54Z,2026-06-15,UAT,Chrome,SKIPPED,289,0,0,0,0,,agent-2,10.2.1
EXEC-0000580,RUN-00032,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-18T09:12:02Z,2026-06-15,QA,Firefox,PASSED,372,0,0,0,0,,agent-4,10.2.0
EXEC-0000581,RUN-00032,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-18T09:46:16Z,2026-06-15,UAT,Firefox,SKIPPED,255,0,0,0,0,,agent-1,10.2.0
EXEC-0000582,RUN-00032,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-06-20T10:33:46Z,2026-06-15,QA,Chrome,PASSED,301,0,0,0,0,,agent-1,10.2.0
EXEC-0000583,RUN-00032,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-06-20T18:44:16Z,2026-06-15,UAT,Firefox,FAILED,196,0,0,2,1,Locator changed,agent-5,10.1.1
EXEC-0000584,RUN-00032,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-06-18T10:19:46Z,2026-06-15,UAT,Chrome,PASSED,373,0,0,0,0,,agent-6,10.1.1
EXEC-0000585,RUN-00033,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-23T14:06:10Z,2026-06-22,QA,Chrome,PASSED,311,0,0,0,0,,agent-6,10.2.1
EXEC-0000586,RUN-00033,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-06-24T11:40:35Z,2026-06-22,QA,Firefox,PASSED,210,0,0,0,0,,agent-4,10.2.1
EXEC-0000587,RUN-00033,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-06-23T07:43:42Z,2026-06-22,UAT,Firefox,PASSED,80,0,0,0,0,,agent-3,10.2.1
EXEC-0000588,RUN-00033,KT-202,Salesforce,KT-202-TC-004,Create record - Salesforce,2026-05-29T00:00:00Z,2026-05-25,Lead Management,2026-06-22T10:30:09Z,2026-06-22,UAT,Chrome,PASSED,412,0,0,0,0,,agent-3,10.2.1
EXEC-0000589,RUN-00033,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-06-23T14:27:52Z,2026-06-22,UAT,Chrome,PASSED,178,0,0,0,0,,agent-6,10.2.0
EXEC-0000590,RUN-00033,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-23T07:46:49Z,2026-06-22,UAT,Firefox,PASSED,336,0,0,0,0,,agent-5,10.2.0
EXEC-0000591,RUN-00033,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-23T08:21:05Z,2026-06-22,UAT,Chrome,PASSED,248,0,0,0,0,,agent-4,10.2.1
EXEC-0000592,RUN-00033,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-06-23T08:07:39Z,2026-06-22,UAT,Firefox,PASSED,287,0,0,0,0,,agent-4,10.2.1
EXEC-0000593,RUN-00033,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-22T10:36:27Z,2026-06-22,UAT,Chrome,PASSED,343,0,0,0,0,,agent-1,10.2.1
EXEC-0000594,RUN-00033,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-24T08:54:49Z,2026-06-22,UAT,Chrome,PASSED,330,0,0,0,0,,agent-5,10.1.1
EXEC-0000595,RUN-00033,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-24T11:33:48Z,2026-06-22,UAT,Firefox,PASSED,146,0,0,0,0,,agent-5,10.1.1
EXEC-0000596,RUN-00033,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-22T07:23:47Z,2026-06-22,UAT,Firefox,PASSED,317,0,0,0,0,,agent-1,10.2.0
EXEC-0000597,RUN-00033,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-06-22T15:32:39Z,2026-06-22,QA,Firefox,PASSED,266,0,0,0,0,,agent-6,10.2.0
EXEC-0000598,RUN-00033,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-06-22T13:49:21Z,2026-06-22,UAT,Firefox,FAILED,206,0,0,3,1,Application defect,agent-6,10.2.0
EXEC-0000599,RUN-00033,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-06-22T18:14:14Z,2026-06-22,UAT,Firefox,PASSED,100,0,0,0,0,,agent-2,10.2.1
EXEC-0000600,RUN-00033,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-06-24T13:34:54Z,2026-06-22,QA,Chrome,PASSED,106,0,0,0,0,,agent-5,10.2.1
EXEC-0000601,RUN-00033,KT-202,Salesforce,KT-202-TC-017,File upload - Salesforce,2026-06-24T00:00:00Z,2026-06-22,Opportunity,2026-06-24T14:20:12Z,2026-06-22,QA,Chrome,PASSED,231,0,0,0,0,,agent-5,10.2.1
EXEC-0000602,RUN-00033,KT-202,Salesforce,KT-202-TC-018,Data reconciliation - Salesforce,2026-06-25T00:00:00Z,2026-06-22,Service Cloud,2026-06-25T07:25:38Z,2026-06-22,QA,Firefox,PASSED,195,0,0,0,0,,agent-5,10.2.1
EXEC-0000603,RUN-00033,KT-202,Salesforce,KT-202-TC-019,Dashboard load - Salesforce,2026-06-26T00:00:00Z,2026-06-22,Lead Management,2026-06-26T12:19:36Z,2026-06-22,QA,Firefox,PASSED,346,0,0,0,0,,agent-3,10.2.0
EXEC-0000604,RUN-00033,KT-202,Salesforce,KT-202-TC-020,User logout - Salesforce,2026-06-22T00:00:00Z,2026-06-22,Opportunity,2026-06-24T09:44:56Z,2026-06-22,UAT,Chrome,PASSED,356,0,0,0,0,,agent-6,10.1.1
EXEC-0000605,RUN-00034,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-25T09:46:19Z,2026-06-22,QA,Chrome,PASSED,386,0,0,0,0,,agent-1,10.2.1
EXEC-0000606,RUN-00034,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-06-26T10:47:56Z,2026-06-22,UAT,Firefox,PASSED,298,0,0,0,0,,agent-3,10.2.0
EXEC-0000607,RUN-00034,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-06-26T15:15:39Z,2026-06-22,UAT,Chrome,PASSED,149,0,0,0,0,,agent-1,10.2.0
EXEC-0000608,RUN-00034,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-06-26T09:56:03Z,2026-06-22,QA,Chrome,PASSED,228,0,0,0,0,,agent-6,10.2.0
EXEC-0000609,RUN-00034,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-25T10:24:21Z,2026-06-22,QA,Firefox,PASSED,209,0,0,0,0,,agent-4,10.1.1
EXEC-0000610,RUN-00034,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-25T15:03:08Z,2026-06-22,QA,Chrome,PASSED,409,1,1,0,0,,agent-3,10.2.0
EXEC-0000611,RUN-00034,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-06-26T11:44:47Z,2026-06-22,QA,Firefox,PASSED,261,0,0,0,0,,agent-4,10.1.1
EXEC-0000612,RUN-00034,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-27T18:18:45Z,2026-06-22,QA,Chrome,PASSED,431,0,0,0,0,,agent-6,10.2.0
EXEC-0000613,RUN-00034,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-27T13:08:22Z,2026-06-22,UAT,Firefox,PASSED,86,0,0,0,0,,agent-5,10.2.1
EXEC-0000614,RUN-00034,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-27T14:43:52Z,2026-06-22,QA,Chrome,PASSED,257,0,0,0,0,,agent-3,10.1.1
EXEC-0000615,RUN-00034,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-06-25T11:49:57Z,2026-06-22,UAT,Chrome,PASSED,192,0,0,0,0,,agent-1,10.2.0
EXEC-0000616,RUN-00034,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-06-25T11:49:49Z,2026-06-22,UAT,Firefox,PASSED,269,0,0,0,0,,agent-2,10.1.1
EXEC-0000617,RUN-00034,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-06-25T17:13:28Z,2026-06-22,UAT,Chrome,PASSED,164,0,0,0,0,,agent-4,10.2.0
EXEC-0000618,RUN-00034,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-06-25T11:12:18Z,2026-06-22,UAT,Firefox,PASSED,371,0,0,0,0,,agent-5,10.1.1
EXEC-0000619,RUN-00034,KT-202,Salesforce,KT-202-TC-017,File upload - Salesforce,2026-06-24T00:00:00Z,2026-06-22,Opportunity,2026-06-27T17:01:14Z,2026-06-22,UAT,Firefox,PASSED,163,0,0,0,0,,agent-4,10.2.0
EXEC-0000620,RUN-00034,KT-202,Salesforce,KT-202-TC-018,Data reconciliation - Salesforce,2026-06-25T00:00:00Z,2026-06-22,Service Cloud,2026-06-26T09:06:54Z,2026-06-22,QA,Firefox,PASSED,253,0,0,0,0,,agent-4,10.2.0
EXEC-0000621,RUN-00034,KT-202,Salesforce,KT-202-TC-019,Dashboard load - Salesforce,2026-06-26T00:00:00Z,2026-06-22,Lead Management,2026-06-27T08:20:24Z,2026-06-22,UAT,Chrome,PASSED,205,0,0,0,0,,agent-5,10.2.1
EXEC-0000622,RUN-00034,KT-202,Salesforce,KT-202-TC-020,User logout - Salesforce,2026-06-22T00:00:00Z,2026-06-22,Opportunity,2026-06-27T18:58:52Z,2026-06-22,QA,Firefox,PASSED,149,0,0,0,0,,agent-2,10.1.1
EXEC-0000623,RUN-00035,KT-202,Salesforce,KT-202-TC-001,Login valid user - Salesforce,2026-05-26T00:00:00Z,2026-05-25,Lead Management,2026-06-29T17:22:17Z,2026-06-29,UAT,Firefox,PASSED,438,0,0,0,0,,agent-3,10.1.1
EXEC-0000624,RUN-00035,KT-202,Salesforce,KT-202-TC-002,Password reset - Salesforce,2026-05-27T00:00:00Z,2026-05-25,Opportunity,2026-07-01T13:35:18Z,2026-06-29,QA,Chrome,PASSED,44,0,0,0,0,,agent-5,10.2.0
EXEC-0000625,RUN-00035,KT-202,Salesforce,KT-202-TC-003,Search records - Salesforce,2026-05-28T00:00:00Z,2026-05-25,Service Cloud,2026-07-01T08:45:42Z,2026-06-29,UAT,Firefox,PASSED,160,0,0,0,0,,agent-5,10.2.1
EXEC-0000626,RUN-00035,KT-202,Salesforce,KT-202-TC-004,Create record - Salesforce,2026-05-29T00:00:00Z,2026-05-25,Lead Management,2026-06-29T07:36:36Z,2026-06-29,QA,Firefox,PASSED,85,0,0,0,0,,agent-2,10.2.0
EXEC-0000627,RUN-00035,KT-202,Salesforce,KT-202-TC-005,Edit record - Salesforce,2026-06-01T00:00:00Z,2026-06-01,Opportunity,2026-07-01T14:30:01Z,2026-06-29,UAT,Firefox,PASSED,249,0,0,0,0,,agent-5,10.2.0
EXEC-0000628,RUN-00035,KT-202,Salesforce,KT-202-TC-006,Delete record - Salesforce,2026-06-02T00:00:00Z,2026-06-01,Service Cloud,2026-06-30T13:42:33Z,2026-06-29,QA,Firefox,PASSED,210,0,0,0,0,,agent-2,10.2.1
EXEC-0000629,RUN-00035,KT-202,Salesforce,KT-202-TC-007,Role permissions - Salesforce,2026-06-03T00:00:00Z,2026-06-01,Lead Management,2026-06-30T11:34:35Z,2026-06-29,QA,Chrome,PASSED,126,0,0,0,0,,agent-3,10.1.1
EXEC-0000630,RUN-00035,KT-202,Salesforce,KT-202-TC-008,Session timeout - Salesforce,2026-06-04T00:00:00Z,2026-06-01,Opportunity,2026-07-01T14:50:26Z,2026-06-29,QA,Chrome,PASSED,109,0,0,0,0,,agent-1,10.2.0
EXEC-0000631,RUN-00035,KT-202,Salesforce,KT-202-TC-009,Export results - Salesforce,2026-06-12T00:00:00Z,2026-06-08,Service Cloud,2026-06-30T08:23:00Z,2026-06-29,UAT,Firefox,SKIPPED,59,0,0,0,0,,agent-5,10.1.1
EXEC-0000632,RUN-00035,KT-202,Salesforce,KT-202-TC-010,Filter results - Salesforce,2026-06-08T00:00:00Z,2026-06-08,Lead Management,2026-06-29T10:54:23Z,2026-06-29,UAT,Firefox,PASSED,120,0,0,0,0,,agent-1,10.2.0
EXEC-0000633,RUN-00035,KT-202,Salesforce,KT-202-TC-011,Bulk update - Salesforce,2026-06-09T00:00:00Z,2026-06-08,Opportunity,2026-06-30T09:04:36Z,2026-06-29,UAT,Firefox,PASSED,284,0,0,0,0,,agent-3,10.2.1
EXEC-0000634,RUN-00035,KT-202,Salesforce,KT-202-TC-012,Audit history - Salesforce,2026-06-10T00:00:00Z,2026-06-08,Service Cloud,2026-06-30T10:24:53Z,2026-06-29,QA,Chrome,PASSED,226,0,0,0,0,,agent-4,10.2.0
EXEC-0000635,RUN-00035,KT-202,Salesforce,KT-202-TC-013,API authorization - Salesforce,2026-06-18T00:00:00Z,2026-06-15,Lead Management,2026-06-30T18:32:47Z,2026-06-29,QA,Firefox,PASSED,31,0,0,0,0,,agent-4,10.2.1
EXEC-0000636,RUN-00035,KT-202,Salesforce,KT-202-TC-014,Invalid input - Salesforce,2026-06-19T00:00:00Z,2026-06-15,Opportunity,2026-07-01T16:59:14Z,2026-06-29,QA,Chrome,PASSED,119,0,0,0,0,,agent-3,10.2.1
EXEC-0000637,RUN-00035,KT-202,Salesforce,KT-202-TC-015,Pagination - Salesforce,2026-06-15T00:00:00Z,2026-06-15,Service Cloud,2026-06-30T17:00:52Z,2026-06-29,UAT,Firefox,PASSED,316,0,0,0,0,,agent-6,10.2.0
EXEC-0000638,RUN-00035,KT-202,Salesforce,KT-202-TC-016,Notification delivery - Salesforce,2026-06-16T00:00:00Z,2026-06-15,Lead Management,2026-07-01T15:13:31Z,2026-06-29,QA,Chrome,PASSED,270,0,0,0,0,,agent-2,10.2.1
EXEC-0000639,RUN-00035,KT-202,Salesforce,KT-202-TC-017,File upload - Salesforce,2026-06-24T00:00:00Z,2026-06-22,Opportunity,2026-06-29T17:24:22Z,2026-06-29,QA,Firefox,PASSED,170,0,0,0,0,,agent-2,10.1.1
EXEC-0000640,RUN-00035,KT-202,Salesforce,KT-202-TC-018,Data reconciliation - Salesforce,2026-06-25T00:00:00Z,2026-06-22,Service Cloud,2026-07-01T11:31:16Z,2026-06-29,UAT,Chrome,PASSED,44,0,0,0,0,,agent-3,10.2.1
EXEC-0000641,RUN-00035,KT-202,Salesforce,KT-202-TC-019,Dashboard load - Salesforce,2026-06-26T00:00:00Z,2026-06-22,Lead Management,2026-06-29T11:46:34Z,2026-06-29,QA,Firefox,PASSED,114,0,0,0,0,,agent-5,10.2.0
EXEC-0000642,RUN-00035,KT-202,Salesforce,KT-202-TC-020,User logout - Salesforce,2026-06-22T00:00:00Z,2026-06-22,Opportunity,2026-06-29T11:39:31Z,2026-06-29,QA,Firefox,PASSED,46,0,0,0,0,,agent-4,10.2.0
EXEC-0000643,RUN-00035,KT-202,Salesforce,KT-202-TC-021,Duplicate prevention - Salesforce,2026-06-30T00:00:00Z,2026-06-29,Service Cloud,2026-06-30T10:55:33Z,2026-06-29,UAT,Firefox,PASSED,345,0,0,0,0,,agent-1,10.2.0
EXEC-0000644,RUN-00035,KT-202,Salesforce,KT-202-TC-022,Date validation - Salesforce,2026-07-01T00:00:00Z,2026-06-29,Lead Management,2026-07-01T11:55:14Z,2026-06-29,UAT,Chrome,PASSED,222,0,0,0,0,,agent-5,10.2.1
EXEC-0000645,RUN-00035,KT-202,Salesforce,KT-202-TC-023,Locale rendering - Salesforce,2026-07-02T00:00:00Z,2026-06-29,Opportunity,2026-07-02T07:56:22Z,2026-06-29,QA,Chrome,PASSED,115,0,0,0,0,,agent-5,10.2.1
